BJD,Magnitude,Uncertainty
2456195.901380298,11.671,0.004
2456195.903160409,11.675999999999998,0.004
2456195.90495052,11.672,0.003
2456195.906740631,11.69,0.003
2456195.90851074,11.681,0.004
2456195.910300852,11.673,0.003
2456195.9120809617,11.686,0.004
2456195.913851072,11.669,0.003
2456195.915631182,11.683,0.004
2456195.917411293,11.675999999999998,0.003
2456195.9191814032,11.664000000000001,0.004
2456603.706252518,11.627,0.004
2456603.711562805,11.622,0.004
2456603.713342901,11.607999999999999,0.003
2456603.715122997,11.625,0.003
2456603.716903094,11.617,0.003
2456603.71867319,11.618,0.003
2456603.720453286,11.612,0.003
2456603.722223382,11.603,0.003
2456603.724003477,11.604000000000001,0.004
2456603.725773573,11.613,0.003
2456603.727553669,11.575,0.003
2456603.729323765,11.582,0.003
2456603.731113862,11.561,0.003
2456603.732903959,11.56,0.003
2456603.734684055,11.581,0.003
2456603.736454151,11.58,0.003
2456603.738224247,11.545,0.003
2456603.739994342,11.550999999999998,0.003
2456603.741754437,11.548,0.003
2456603.743524533,11.538,0.003
2456603.745304629,11.523,0.003
2456603.7470947257,11.517000000000001,0.003
2456603.748864822,11.498,0.003
2456603.750644918,11.502,0.003
2456603.752425015,11.504000000000001,0.003
2456603.75420511,11.485,0.003
2456603.755985206,11.48,0.003
2456603.757765303,11.492,0.003
2456603.759545399,11.46,0.003
2456603.761325495,11.443,0.003
2456603.76308559,11.433,0.003
2456603.766645783,11.404000000000002,0.003
2456603.768425879,11.365,0.004
2456603.770205975,11.407,0.003
2456603.775536263,11.337,0.003
2456603.7773063593,11.35,0.003
2456603.779066454,11.34,0.003
2456603.78084655,11.321,0.005
2456603.782626647,11.342,0.003
2456603.784386741,11.321,0.003
2456603.786156837,11.315999999999999,0.003
2456603.7879369333,11.319,0.003
2456603.7897070292,11.312000000000001,0.003
2456603.791477124,11.29,0.003
2456603.793247221,11.302,0.003
2456603.795017316,11.306,0.003
2456603.796797412,11.300999999999998,0.003
2456603.798567507,11.29,0.003
2456603.8038877943,11.292,0.003
2456603.805667891,11.267999999999999,0.004
2456603.8074479867,11.282,0.003
2456603.8092180816,11.28,0.003
2456603.812778275,11.275,0.003
2456603.81454837,11.280999999999999,0.003
2456603.816328466,11.295,0.003
2456603.818098562,11.299000000000001,0.003
2456603.8198786583,11.304,0.003
2456603.8216587543,11.300999999999998,0.003
2456603.82343885,11.302999999999999,0.003
2456603.8252189457,11.315999999999999,0.003
2456603.8269990417,11.322000000000001,0.003
2456603.828779138,11.312999999999999,0.003
2456603.830559234,11.312000000000001,0.003
2456603.83232933,11.295,0.004
2456603.834109426,11.323,0.003
2456603.835879521,11.324000000000002,0.003
2456603.839429712,11.329,0.004
2456603.841189807,11.335,0.003
2456603.8429699033,11.345999999999998,0.004
2456603.844749999,11.323,0.003
2456603.846520095,11.345999999999998,0.003
2456603.84829019,11.352,0.003
2456603.85182038,11.368,0.003
2456603.853610477,11.372,0.003
2456603.855390573,11.366,0.003
2456603.857170669,11.390999999999998,0.004
2456603.858950765,11.392999999999999,0.003
2456603.860730861,11.385,0.003
2456603.862500956,11.384,0.003
2456603.864281052,11.390999999999998,0.005
2456603.8660611482,11.389000000000001,0.047
2456603.8678412433,11.433,0.013999999999999999
2456603.8696213393,11.413,0.024
2456603.871401436,11.423,0.005
2456603.880301915,11.43,0.003
2456603.883852106,11.468,0.003
2456603.885632202,11.458,0.003
2456603.890942487,11.482999999999999,0.003
2456603.892712582,11.484000000000002,0.004
2456603.8944926783,11.493,0.004
2456603.896272774,11.502,0.004
2456603.8998129643,11.509,0.004
2456603.90159306,11.509,0.003
2456603.9033731557,11.519,0.003
2456603.9051432507,11.51,0.003
2456603.906913346,11.526,0.004
2456603.908673441,11.532,0.003
2456603.914013728,11.548,0.004
2456603.915793823,11.555,0.006
2456603.917563919,11.561,0.003
2456603.919334014,11.569,0.004
2456603.922884205,11.59,0.004
2456603.9246643,11.595999999999998,0.005
2456603.926434395,11.578,0.005
2456603.92820449,11.607000000000001,0.005
2456603.929964585,11.59,0.004
2456603.93173468,11.600999999999999,0.004
2456603.9335147757,11.603,0.005
2456603.9370649657,11.63,0.005
2456603.9388450608,11.627,0.004
2456603.942375251,11.633,0.005
2456603.9441653467,11.652000000000001,0.004
2456603.9459454417,11.637,0.005
2456603.958366109,11.655999999999999,0.004
2456603.960146204,11.634,0.004
2456603.961916299,11.644,0.006
2456603.963696395,11.645,0.06
2456603.967256585,11.657,0.004
2456603.96901668,11.651,0.004
2456603.970796775,11.638,0.004
2456603.972586871,11.65,0.01
2456603.9761470607,11.629000000000001,0.011000000000000001
2456603.9867976317,11.613,0.005
2456924.6926034843,11.668,0.027999999999999997
2456924.697423781,11.645999999999999,0.036000000000000004
2456924.699033881,11.652000000000001,0.009000000000000001
2456924.70064398,11.664000000000001,0.009000000000000001
2456924.7022540793,11.645,0.10400000000000001
2456924.705464277,11.655999999999999,0.006999999999999999
2456924.707084377,11.644,0.006999999999999999
2456924.708694476,11.652999999999999,0.005
2456924.710314577,11.633,0.006
2456924.711924675,11.628,0.005
2456924.713524774,11.655999999999999,0.07200000000000001
2456924.715144875,11.632,0.02
2456924.716754973,11.638,0.005
2456924.7183750733,11.610999999999999,0.006
2456924.719965172,11.594000000000001,0.005
2456924.72157527,11.606,0.004
2456924.7231953708,11.584000000000001,0.005
2456924.72479547,11.58,0.005
2456924.7263955683,11.581,0.004
2456924.7280056668,11.582,0.004
2456924.729615767,11.567,0.003
2456924.731235866,11.558,0.004
2456924.732825965,11.55,0.003
2456924.734446065,11.525,0.004
2456924.736066165,11.517999999999999,0.004
2456924.7376762643,11.53,0.004
2456924.739286363,11.517999999999999,0.003
2456924.740906463,11.51,0.011000000000000001
2456924.7425165633,11.482000000000001,0.004
2456924.744116662,11.477,0.003
2456924.745736761,11.463,0.003
2456924.747356862,11.447000000000001,0.004
2456924.748966962,11.474,0.003
2456924.750577061,11.437000000000001,0.003
2456924.752197161,11.418,0.005
2456924.75542736,11.412,0.004
2456924.757037459,11.407,0.003
2456924.75865756,11.394,0.003
2456924.76027766,11.372,0.004
2456924.76189776,11.38,0.004
2456924.765127959,11.352,0.052000000000000005
2456924.76674806,11.354000000000001,0.005
2456924.768358158,11.357000000000001,0.013999999999999999
2456924.771578358,11.352,0.025
2456924.773358468,11.355,0.059000000000000004
2456924.774958566,11.36,0.017
2456924.77759873,11.347999999999999,0.003
2456924.779208829,11.359000000000002,0.003
2456924.780818928,11.350999999999999,0.004
2456924.7824290283,11.356,0.003
2456924.784029127,11.35,0.003
2456924.785639226,11.355,0.003
2456924.787259326,11.334000000000001,0.004
2456924.788849425,11.356,0.003
2456924.790449523,11.34,0.003
2456924.792059623,11.335999999999999,0.003
2456924.793669723,11.350999999999999,0.003
2456924.795279822,11.344000000000001,0.003
2456924.796869921,11.335999999999999,0.003
2456924.79849002,11.34,0.003
2456924.8000901192,11.329,0.003
2456924.801700219,11.332,0.003
2456924.803310318,11.35,0.003
2456924.804920418,11.341,0.003
2456924.806530517,11.335999999999999,0.003
2456924.808140617,11.34,0.004
2456924.809740715,11.339,0.003
2456924.811350815,11.341,0.003
2456924.812970915,11.354000000000001,0.003
2456924.814581015,11.344000000000001,0.003
2456924.816191114,11.34,0.003
2456924.8177912133,11.352,0.004
2456924.819401313,11.354000000000001,0.003
2456924.821021413,11.362,0.003
2456924.822631512,11.357999999999999,0.004
2456924.824251613,11.368,0.003
2456924.825861712,11.37,0.003
2456924.827461811,11.383,0.003
2456924.829081912,11.378,0.003
2456924.83068201,11.374,0.003
2456924.83230211,11.382,0.004
2456924.833902209,11.39,0.003
2456924.835512308,11.392000000000001,0.003
2456924.837132409,11.409,0.003
2456924.838742508,11.404000000000002,0.003
2456924.840342607,11.408,0.003
2456924.841942706,11.414000000000001,0.004
2456924.843562806,11.418,0.003
2456924.845182906,11.427999999999999,0.003
2456924.846783006,11.423,0.003
2456924.848393105,11.434000000000001,0.003
2456924.850013205,11.432,0.003
2456924.851623305,11.436,0.003
2456924.853233404,11.453,0.003
2456924.8548335033,11.442,0.003
2456924.856443603,11.453,0.003
2456924.858053702,11.463,0.003
2456924.8596638017,11.465,0.003
2456924.861263901,11.475999999999999,0.003
2456924.862884001,11.460999999999999,0.003
2456924.8645041008,11.479000000000001,0.003
2456924.866114201,11.485,0.006
2456924.8677143,11.481,0.003
2456924.8693344,11.481,0.004
2456924.8709445,11.497,0.004
2456924.872554599,11.5,0.004
2456924.874174699,11.498,0.004
2456924.875774798,11.511,0.003
2456924.8773948983,11.529000000000002,0.004
2456924.879004998,11.524000000000001,0.005
2456924.880605096,11.519,0.004
2456924.8822051957,11.530999999999999,0.003
2456924.883805295,11.55,0.003
2456924.8854053933,11.543,0.003
2456924.887015493,11.547,0.004
2456924.888605591,11.57,0.006
2456924.89020569,11.562999999999999,0.003
2456924.891805789,11.573,0.003
2456924.89343589,11.568,0.004
2456924.895045989,11.550999999999998,0.004
2456924.896646088,11.578,0.004
2456924.898246187,11.569,0.004
2456924.899856287,11.59,0.003
2456924.901476387,11.588,0.004
2456924.903096487,11.604000000000001,0.005
2456924.904696586,11.595,0.008
2456924.906316686,11.606,0.008
2456924.907916785,11.623,0.01
2456924.911136984,11.623,0.008
2456924.914367184,11.634,0.011000000000000001
2456924.915977283,11.614,0.011000000000000001
2456924.917587383,11.626,0.01
2456924.919187482,11.635,0.028999999999999998
2456924.92078758,11.632,0.016
2456924.92238768,11.64,0.009000000000000001
2456924.927227979,11.648,0.018000000000000002
2456924.928828077,11.648,0.012
2456924.932038276,11.648,0.013000000000000001
2456924.933648375,11.658,0.012
2456924.936868574,11.657,0.03
2456924.9384786743,11.661,0.013000000000000001
2456924.940088773,11.67,0.006999999999999999
2456924.941688872,11.687000000000001,0.009000000000000001
2456924.943298971,11.689,0.006
2456924.94650917,11.67,0.004
2456924.948119269,11.66,0.005
2456924.949729369,11.68,0.006
2456924.9513294683,11.67,0.008
2456924.9529395667,11.690999999999999,0.005
2456924.954539666,11.694,0.006999999999999999
2456924.956149765,11.67,0.006999999999999999
2456924.957749864,11.683,0.006999999999999999
2457329.73551674,11.565999999999999,0.004
2457329.738456905,11.585,0.004
2457329.7399269883,11.572000000000001,0.004
2457329.741397072,11.585999999999999,0.004
2457329.742867155,11.588,0.004
2457329.744337237,11.595,0.004
2457329.745807321,11.592,0.004
2457329.747277404,11.595999999999998,0.004
2457329.748747487,11.599,0.004
2457329.75021757,11.612,0.004
2457329.751687653,11.620999999999999,0.004
2457329.753157736,11.619000000000002,0.004
2457329.754627819,11.622,0.004
2457329.756097903,11.62,0.004
2457329.757577986,11.620999999999999,0.004
2457329.759048069,11.624,0.004
2457329.7605081517,11.627,0.004
2457329.761978235,11.648,0.004
2457329.763458318,11.637,0.004
2457329.764928401,11.639000000000001,0.004
2457329.766398484,11.640999999999998,0.004
2457329.767868568,11.64,0.004
2457329.76933865,11.644,0.004
2457329.770808733,11.652000000000001,0.004
2457329.772278816,11.651,0.004
2457329.7737489,11.652000000000001,0.004
2457329.775218983,11.651,0.004
2457329.776689066,11.652000000000001,0.004
2457329.778159149,11.652999999999999,0.004
2457329.779629231,11.655,0.004
2457329.781099314,11.658,0.004
2457329.7825793982,11.65,0.004
2457329.784039481,11.659,0.004
2457329.785509564,11.661,0.004
2457329.786989647,11.655,0.004
2457329.78845973,11.654000000000002,0.004
2457329.7899298132,11.654000000000002,0.004
2457329.791389896,11.659,0.004
2457329.79286998,11.649000000000001,0.004
2457329.794340062,11.652999999999999,0.004
2457329.795810145,11.647,0.004
2457329.797270228,11.649000000000001,0.004
2457329.798750312,11.645,0.004
2457329.800210394,11.640999999999998,0.004
2457329.801680477,11.636,0.004
2457329.80315056,11.651,0.004
2457329.804630643,11.632,0.004
2457329.806090726,11.644,0.004
2457329.807560808,11.630999999999998,0.004
2457329.809030891,11.627,0.004
2457329.810500975,11.622,0.004
2457329.811971058,11.63,0.004
2457329.813441141,11.616,0.004
2457329.814911223,11.619000000000002,0.004
2457329.816381306,11.62,0.004
2457329.8178513893,11.616,0.004
2457329.819321473,11.609000000000002,0.004
2457329.820791555,11.599,0.004
2457329.822261638,11.595999999999998,0.004
2457329.823731721,11.589,0.004
2457329.8252018043,11.581,0.003
2457329.8266718867,11.58,0.003
2457329.82814197,11.571,0.003
2457329.829612053,11.561,0.003
2457329.831082136,11.562000000000001,0.003
2457329.8325522193,11.555,0.003
2457329.8340223017,11.55,0.003
2457329.835492384,11.535,0.003
2457329.836962468,11.527000000000001,0.003
2457329.83843255,11.523,0.003
2457329.8399026333,11.520999999999999,0.004
2457329.841372716,11.498,0.003
2457329.844312882,11.470999999999998,0.003
2457329.8472530483,11.467,0.003
2457329.8487231308,11.462,0.003
2457329.850193213,11.450999999999999,0.003
2457329.8516732967,11.440999999999999,0.003
2457329.853133379,11.439,0.003
2457329.854603462,11.402000000000001,0.003
